"","intensityThreshold","orgBudget","repairRatio","extremeWeatherDamage","adaptThreshold","maxPrevention","param_set_id","mean_infra","org_repair_budget","org_vulnerability","repair_cost","extreme_weather_frequency","prevention","damage","run_id","run_duration"
"1961",0,500,0,11,1,20,654,22.5308641975309,0,0.0732069749596895,2442,100,13.0987654320988,1.22222222222222,2,0.98142409324646
"1962",0,500,0,11,1,20,654,16.8765432098765,0,0.104174822619801,2558,100,11.1111111111111,2.34567901234568,1,0.986331939697266
"1963",0,0,0.2,11,1,20,655,21.7654320987654,0,0.594269226901704,2163,100,6.17283950617284,6.51851851851852,2,0.987691164016724
"1964",0,0,0.2,11,1,20,655,19.6543209876543,0,0.630415871601254,2180,100,5.71604938271605,6.92592592592593,1,0.964030981063843
"1965",0,0,0.2,11,1,20,655,21.7654320987654,0,0.606270873923951,2251,100,6.04938271604938,6.65432098765432,3,0.988396883010864
"1966",0,100,0.2,11,1,20,656,20.2716049382716,3,0.597673183346983,2564,100,7.90123456790123,6.65432098765432,1,0.989845991134644
"1967",0,100,0.2,11,1,20,656,20.9876543209877,3.2,0.550672249184593,1958,100,8.88888888888889,6.11111111111111,3,0.973925113677979
"1968",0,100,0.2,11,1,20,656,20.4444444444444,2.8,0.609905567663058,2259,100,7.65432098765432,6.79012345679012,2,0.991659879684448
"1969",0,200,0.2,11,1,20,657,11.5925925925926,5.4,0.720225768923995,2947,100,5.4320987654321,7.50617283950617,3,1.01934599876404
"1970",0,200,0.2,11,1,20,657,17.2222222222222,5.6,0.535033061973718,2263,100,9.46913580246914,5.09876543209877,2,1.00458097457886
"1971",0,200,0.2,11,1,20,657,20.7777777777778,5.4,0.619859027829157,2675,100,7.48148148148148,6.22222222222222,1,1.00705909729004
"1972",0,300,0.2,11,1,20,658,19.3456790123457,8.2,0.403390729500657,2373,100,8.46913580246914,5.23456790123457,3,1.02376890182495
"1973",0,300,0.2,11,1,20,658,16.6666666666667,8,0.40947983091764,2413,100,8.46913580246914,5.23456790123457,2,1.01537108421326
"1974",0,300,0.2,11,1,20,658,23.1234567901235,8.2,0.164650448043846,1908,100,11.5925925925926,3.46913580246914,1,1.01542806625366
"1975",0,400,0.2,11,1,20,659,21.3333333333333,10.8,0.194244012001754,2405,100,9.17283950617284,4.40740740740741,2,1.02393794059753
"1976",0,400,0.2,11,1,20,659,23.9012345679012,10.8,0.157811677484067,2257,100,10.3086419753086,3.76543209876543,1,1.00358605384827
"1977",0,400,0.2,11,1,20,659,20.0123456790123,10.6,0.138443703071045,2101,100,10.8765432098765,3.44444444444444,3,1.03510093688965
"1978",0,500,0.2,11,1,20,660,17.1728395061728,13.4,0.118747200102897,2568,100,10.7283950617284,3.09876543209877,1,1.02174997329712
"1979",0,500,0.2,11,1,20,660,19.3333333333333,13.2,0.102232326260473,2256,100,11.5802469135802,2.61728395061728,3,1.02184700965881
"1980",0,500,0.2,11,1,20,660,16.2962962962963,13.2,0.154781167044676,2738,100,9.30864197530864,3.90123456790123,2,1.04295492172241
"1981",0,0,0.4,11,1,20,661,24.3950617283951,0,0.495195115815595,2004,100,8.09876543209877,5.4320987654321,3,1.04013299942017
"1982",0,0,0.4,11,1,20,661,17.5679012345679,0,0.655736552049727,2548,100,5.08641975308642,7.19753086419753,1,1.02605199813843
"1983",0,0,0.4,11,1,20,661,21.6666666666667,0,0.642707837842184,2560,100,5.67901234567901,7.06172839506173,2,1.03392815589905
"1984",0,100,0.4,11,1,20,662,16.6296296296296,6.4,0.669262456208875,2607,100,6.34567901234568,7.46913580246914,2,1.05664086341858
"1985",0,100,0.4,11,1,20,662,20.6543209876543,6.8,0.599026871844245,2492,100,7.50617283950617,6.79012345679012,3,1.0440239906311
"1986",0,100,0.4,11,1,20,662,22.5555555555556,6.4,0.547864263307824,2359,100,8.7283950617284,6.11111111111111,1,1.03670501708984
"1987",0,200,0.4,11,1,20,663,22.5308641975309,12.8,0.559819445971843,2911,100,8.39506172839506,6.07407407407407,2,1.03480505943298
"1988",0,200,0.4,11,1,20,663,16.1111111111111,12,0.622014233627506,1957,100,6.91358024691358,7.03703703703704,1,1.07251000404358
"1989",0,200,0.4,11,1,20,663,17.4444444444444,12.8,0.610491242471053,2066,100,7.16049382716049,6.87654320987654,3,1.0567798614502
"1990",0,300,0.4,11,1,20,664,20.9753086419753,17.6,0.618787259999001,2357,100,7.44444444444444,6.1358024691358,1,1.03978204727173
"1991",0,300,0.4,11,1,20,664,24.1358024691358,18,0.570208989978053,2020,100,8.58024691358025,5.49382716049383,2,1.0600700378418
"1992",0,300,0.4,11,1,20,664,23.3456790123457,17.6,0.558286131715236,2283,100,8.8641975308642,5.33333333333333,3,1.07091212272644
"1993",0,400,0.4,11,1,20,665,19.641975308642,23.6,0.265330968185821,2176,100,9.60493827160494,4.59259259259259,3,1.06092381477356
"1994",0,400,0.4,11,1,20,665,17.9506172839506,23.6,0.498569504776748,2666,100,7.61728395061728,5.71604938271605,1,1.06829810142517
"1995",0,400,0.4,11,1,20,665,18,23.6,0.415545605219962,1957,100,8.18518518518519,5.39506172839506,2,1.07518887519836
"1996",0,500,0.4,11,1,20,666,22.5061728395062,29.6,0.210927997550697,2646,100,9.20987654320988,4.49382716049383,2,1.07905602455139
"1997",0,500,0.4,11,1,20,666,27.5308641975309,30,0.118539282922784,1935,100,11.7654320987654,3.04938271604938,1,1.08262801170349
"1998",0,500,0.4,11,1,20,666,23.641975308642,29.2,0.182696072889548,2058,100,9.77777777777778,4.17283950617284,3,1.07724213600159
"1999",0,0,0.6,11,1,20,667,15.3950617283951,0,0.69232112251878,2783,100,4.87654320987654,7.60493827160494,2,1.07438397407532
"2000",0,0,0.6,11,1,20,667,15.9382716049383,0,0.679674644970241,2448,100,5.18518518518519,7.46913580246914,1,1.11423707008362
"2001",0,0,0.6,11,1,20,667,22.9506172839506,0,0.557629218474954,2169,100,6.80246913580247,6.11111111111111,3,1.08291077613831
"2002",0,100,0.6,11,1,20,668,17.5061728395062,8.4,0.599048041426591,2603,100,6.95061728395062,6.79012345679012,2,1.10576105117798
"2003",0,100,0.6,11,1,20,668,27.7530864197531,7.8,0.441687053958562,1954,100,9.82716049382716,5.16049382716049,1,1.08218312263489
"2004",0,100,0.6,11,1,20,668,22.7160493827161,7.2,0.513777212145528,2096,100,8.71604938271605,5.97530864197531,3,1.09526300430298
"2005",0,200,0.6,11,1,20,669,21.5925925925926,12,0.557790462322627,2348,100,8.39506172839506,6.38271604938272,1,1.0792031288147
"2006",0,200,0.6,11,1,20,669,20.4444444444444,13.2,0.521955027149624,2207,100,8.88888888888889,6.11111111111111,3,1.13804793357849
"2007",0,200,0.6,11,1,20,669,19.6296296296296,12,0.618542957771872,2971,100,7.16049382716049,7.06172839506173,2,1.10063099861145
"2008",0,300,0.6,11,1,20,670,20.8148148148148,18,0.613434288781628,2411,100,6.91358024691358,7.03703703703704,2,1.11669588088989
"2009",0,300,0.6,11,1,20,670,23.1728395061728,18.6,0.581990843299292,2199,100,7.65432098765432,6.55555555555556,1,1.12283802032471
"2010",0,300,0.6,11,1,20,670,19.3827160493827,18,0.614458051172404,1985,100,6.91358024691358,7.03703703703704,3,1.14801502227783
"2011",0,400,0.6,11,1,20,671,18.6913580246914,24,0.64368670178781,2569,100,6.17283950617284,7.02469135802469,2,1.13039493560791
"2012",0,400,0.6,11,1,20,671,25.9259259259259,23.4,0.535903935339412,1870,100,8.33333333333333,5.74074074074074,1,1.15653514862061
"2013",0,400,0.6,11,1,20,671,18.1481481481481,25.2,0.595163553171357,2134,100,7.19753086419753,6.38271604938272,3,1.17376399040222
"2014",0,500,0.6,11,1,20,672,20.5061728395062,30,0.539565626735217,1960,100,8.54320987654321,5.40740740740741,2,1.15613579750061
"2015",0,500,0.6,11,1,20,672,29.4691358024691,29.4,0.230468344289442,1867,100,11.0987654320988,3.96296296296296,1,1.18540000915527
"2016",0,500,0.6,11,1,20,672,24.7407407407407,29.4,0.330161467650892,1646,100,10.2469135802469,4.44444444444444,3,1.17806720733643
"2017",0,0,0.8,11,1,20,673,20.2716049382716,0,0.594410451038209,2636,100,6.35802469135802,6.51851851851852,1,1.17167377471924
"2018",0,0,0.8,11,1,20,673,15.9012345679012,0,0.66822340576025,2318,100,5.22222222222222,7.33333333333333,3,1.18551516532898
"2019",0,0,0.8,11,1,20,673,20.2222222222222,0,0.605939162528168,2571,100,6.2962962962963,6.65432098765432,2,1.21707701683044
"2020",0,100,0.8,11,1,20,674,21.5185185185185,5.6,0.591596737812587,2199,100,6.65432098765432,6.79012345679012,1,1.20626401901245
"2021",0,100,0.8,11,1,20,674,23.6049382716049,4.8,0.549438768720444,1974,100,7.64197530864198,6.24691358024691,2,1.18822002410889
"2022",0,100,0.8,11,1,20,674,16.8765432098765,3.2,0.647373036371587,2738,100,5.62962962962963,7.33333333333333,3,1.19921779632568
"2023",0,200,0.8,11,1,20,675,19.5432098765432,6.4,0.548462292656939,2326,100,7.88888888888889,6.38271604938272,2,1.17934107780457
"2024",0,200,0.8,11,1,20,675,26.2222222222222,7.2,0.542632928033804,2107,100,7.45679012345679,6.51851851851852,3,1.23116493225098
"2025",0,200,0.8,11,1,20,675,18.2839506172839,5.6,0.611103699210303,2407,100,6.45679012345679,7.19753086419753,1,1.22072005271912
"2026",0,300,0.8,11,1,20,676,19.037037037037,8.8,0.583674515130289,1983,100,7.28395061728395,6.92592592592593,1,1.23346400260925
"2027",0,300,0.8,11,1,20,676,19.358024691358,8,0.571589463559854,1862,100,7.51851851851852,6.79012345679012,2,1.37798404693604
"2028",0,300,0.8,11,1,20,676,23.6296296296296,8,0.571895460901018,2653,100,7.58024691358025,6.79012345679012,3,1.70152902603149
"2029",0,400,0.8,11,1,20,677,19.7901234567901,11.2,0.607281635639897,2402,100,6.91358024691358,7.19753086419753,1,1.36676287651062
"2030",0,400,0.8,11,1,20,677,25.1111111111111,11.2,0.446924186270607,1572,100,10.1234567901235,5.4320987654321,2,1.28570508956909
"2031",0,400,0.8,11,1,20,677,22.4691358024691,12,0.521026599830425,1937,100,8.64197530864197,6.24691358024691,3,1.25063300132751
"2032",0,500,0.8,11,1,20,678,24.8395061728395,14.4,0.521850526386286,1827,100,8.14814814814815,6.48148148148148,1,1.26269602775574
"2033",0,500,0.8,11,1,20,678,26.7654320987654,14.4,0.484643439990281,1996,100,8.88888888888889,6,3,1.25434803962708
"2034",0,500,0.8,11,1,20,678,23.962962962963,14.4,0.583297750612088,2356,100,6.91358024691358,7.19753086419753,2,1.26071691513062
"2035",0,0,1,11,1,20,679,13.8888888888889,0,0.680194834169186,2417,100,4.81481481481481,7.46913580246914,1,1.23502707481384
"2036",0,0,1,11,1,20,679,14.3703703703704,0,0.741566022257287,2948,100,3.85185185185185,8.14814814814815,3,1.25700283050537
"2037",0,0,1,11,1,20,679,23.8271604938272,0,0.532900201501875,1826,100,7.23456790123457,5.83950617283951,2,1.24942398071289
"2038",0,100,1,11,1,20,680,23.0123456790123,5,0.581070531756211,2279,100,6.23456790123457,6.51851851851852,3,1.28990006446838
"2039",0,100,1,11,1,20,680,21.1851851851852,2,0.558067281769788,2208,100,6.8641975308642,6.24691358024691,1,1.29337906837463
"2040",0,100,1,11,1,20,680,18.7283950617284,1,0.630661741471151,2294,100,5.53086419753086,7.06172839506173,2,1.29921007156372
"2041",0,200,1,11,1,20,681,20.6296296296296,1,0.643792299622783,2138,100,5.16049382716049,7.33333333333333,3,1.30854988098145
"2042",0,200,1,11,1,20,681,24.3950617283951,1,0.520536288403986,1732,100,7.25925925925926,5.97530864197531,1,1.19477105140686
"2043",0,200,1,11,1,20,681,18.1728395061728,2,0.551047630719933,2098,100,6.55555555555556,6.38271604938272,2,0.573071956634521
"2044",0,300,1,11,1,20,682,26.5185185185185,1,0.488247509703294,2049,100,7.11111111111111,5.83950617283951,1,0.631614923477173
"2045",0,300,1,11,1,20,682,28.0617283950617,1,0.447559225645249,1520,100,8.2716049382716,5.2962962962963,3,0.588082075119019
"2046",0,300,1,11,1,20,682,19.3950617283951,2,0.643129850445873,2381,100,4.83950617283951,7.46913580246914,2,0.602384090423584
"2047",0,400,1,11,1,20,683,25.5679012345679,1,0.497161832590697,1745,100,6.72839506172839,6.11111111111111,1,0.633687019348145
"2048",0,400,1,11,1,20,683,21.8888888888889,1,0.558857310301206,1761,100,5.96296296296296,6.79012345679012,3,0.601826906204224
"2049",0,400,1,11,1,20,683,28.1481481481481,1,0.462457286280623,2029,100,7.55555555555556,5.7037037037037,2,0.620755910873413
"2050",0,500,1,11,1,20,684,26.6913580246914,2,0.497277011174511,2260,100,6.54320987654321,6.24691358024691,3,0.60340404510498
"2051",0,500,1,11,1,20,684,24.7654320987654,2,0.545854714775052,2195,100,5.95061728395062,6.79012345679012,1,0.611462116241455
"2052",0,500,1,11,1,20,684,32.6172839506173,1,0.450324785409864,2158,100,7.33333333333333,5.7037037037037,2,0.62525200843811
"2053",0,0,0,16,1,20,685,7.33333333333333,0,0.876798297338837,2914,100,2.25925925925926,14.0246913580247,3,0.613111972808838
"2054",0,0,0,16,1,20,685,8.04938271604938,0,0.864426080570428,3782,100,2.45679012345679,13.8271604938272,1,0.647172927856445
"2055",0,0,0,16,1,20,685,9.02469135802469,0,0.804287103508117,2987,100,3.51851851851852,12.8395061728395,2,0.646465063095093
"2056",0,100,0,16,1,20,686,6,0,0.913671303490268,3338,100,1.72839506172839,14.6172839506173,1,0.64451003074646
"2057",0,100,0,16,1,20,686,7.49382716049383,0,0.901315008181211,3230,100,1.97530864197531,14.4197530864198,3,0.669256925582886
"2058",0,100,0,16,1,20,686,18.9876543209877,0,0.691918430076438,2610,100,6.17283950617284,11.0617283950617,2,0.684201955795288
"2059",0,200,0,16,1,20,687,6.92592592592593,0,0.864561808083982,3475,100,2.71604938271605,13.0987654320988,1,0.630303144454956
"2060",0,200,0,16,1,20,687,10.716049382716,0,0.802943467237979,3132,100,4,11.9876543209877,3,0.679350852966309
"2061",0,200,0,16,1,20,687,11.3456790123457,0,0.802806294763676,3391,100,4,11.9876543209877,2,0.665349006652832
"2062",0,300,0,16,1,20,688,5.83950617283951,0,0.712003991108022,3088,100,4.09876543209877,11.641975308642,1,0.639120101928711
"2063",0,300,0,16,1,20,688,13.5555555555556,0,0.488053605525983,2978,100,5.80246913580247,10.3086419753086,2,0.69691801071167
"2064",0,300,0,16,1,20,688,6.48148148148148,0,0.63680736532959,3407,100,4.66666666666667,11.1975308641975,3,0.663363933563232
"2065",0,400,0,16,1,20,689,6.67901234567901,0,0.28314178054085,3362,100,5.90123456790123,9.96296296296296,1,0.6649010181427
"2066",0,400,0,16,1,20,689,8.4320987654321,0,0.298632777251028,3310,100,5.61728395061728,10.1851851851852,3,0.686474800109863
"2067",0,400,0,16,1,20,689,4.76543209876543,0,0.413718372326306,3902,100,3.62962962962963,11.7407407407407,2,0.680489063262939
"2068",0,500,0,16,1,20,690,12.7530864197531,0,0.174240447538989,3441,100,7.7037037037037,8.28395061728395,1,0.678205966949463
"2069",0,500,0,16,1,20,690,10.2962962962963,0,0.203855841473299,3405,100,6.5679012345679,9.17283950617284,2,0.693536043167114
"2070",0,500,0,16,1,20,690,4.5679012345679,0,0.228441627261971,3684,100,5.71604938271605,9.83950617283951,3,0.693321943283081
"2071",0,0,0.2,16,1,20,691,7.53086419753086,0,0.865075069982269,3544,100,2.40740740740741,13.8271604938272,2,0.693014144897461
"2072",0,0,0.2,16,1,20,691,9.17283950617284,0,0.852062776436263,3048,100,2.67901234567901,13.6296296296296,3,0.708556890487671
"2073",0,0,0.2,16,1,20,691,11.037037037037,0,0.802736266463632,3083,100,3.5679012345679,12.8395061728395,1,0.697505950927734
"2074",0,100,0.2,16,1,20,692,9.62962962962963,2.8,0.868454642672987,3591,100,2.46913580246914,14.0246913580247,1,0.728190183639526
"2075",0,100,0.2,16,1,20,692,7.25925925925926,2.8,0.857684227747568,2797,100,2.71604938271605,13.8271604938272,2,0.705611944198608
"2076",0,100,0.2,16,1,20,692,4.18518518518519,3,0.893351503152661,3887,100,1.97530864197531,14.4197530864198,3,0.700648069381714
"2077",0,200,0.2,16,1,20,693,12.3456790123457,5.4,0.804911457868522,3124,100,3.7037037037037,12.7037037037037,3,0.719755887985229
"2078",0,200,0.2,16,1,20,693,7.23456790123457,5.4,0.856216334152086,3663,100,2.71604938271605,13.5925925925926,1,0.708781957626343
"2079",0,200,0.2,16,1,20,693,9.55555555555556,5.4,0.817113523606595,3109,100,3.45679012345679,12.9259259259259,2,0.705300092697144
"2080",0,300,0.2,16,1,20,694,7.4320987654321,8.2,0.817758649885607,2951,100,3.92592592592593,11.9382716049383,3,0.732045888900757
"2081",0,300,0.2,16,1,20,694,7.27160493827161,8,0.854212551750391,3647,100,3.07407407407407,12.6049382716049,2,0.751604080200195
"2082",0,300,0.2,16,1,20,694,11.7283950617284,8,0.79201371593901,3077,100,4.49382716049383,11.4938271604938,1,0.712732076644897
"2083",0,400,0.2,16,1,20,695,3.90123456790123,10.6,0.686834693467068,3675,100,3.49382716049383,12.0617283950617,2,0.756316900253296
"2084",0,400,0.2,16,1,20,695,10.0740740740741,10.6,0.462622719203739,3076,100,5.19753086419753,10.7283950617284,3,0.759500980377197
"2085",0,400,0.2,16,1,20,695,6.72839506172839,10.6,0.614984096562017,3194,100,4.06172839506173,11.6172839506173,1,0.744867086410522
"2086",0,500,0.2,16,1,20,696,6.54320987654321,13.2,0.375037229563853,3728,100,4.19753086419753,11.2962962962963,1,0.750154972076416
"2087",0,500,0.2,16,1,20,696,8.16049382716049,13.2,0.308226570468026,3655,100,5.33333333333333,10.4074074074074,2,0.762181997299194
"2088",0,500,0.2,16,1,20,696,11.5061728395062,13,0.264880259500869,3287,100,6.18518518518519,9.74074074074074,3,0.782192945480347
"2089",0,0,0.4,16,1,20,697,6.75308641975309,0,0.864424680804354,3804,100,2.40740740740741,13.8271604938272,3,0.749481201171875
"2090",0,0,0.4,16,1,20,697,13.4691358024691,0,0.778787770399412,2877,100,4.01234567901235,12.4444444444444,1,0.745035886764526
"2091",0,0,0.4,16,1,20,697,7.02469135802469,0,0.840564004713671,3820,100,2.88888888888889,13.4320987654321,2,0.774112939834595
"2092",0,100,0.4,16,1,20,698,9.54320987654321,6.4,0.811040680239496,3551,100,3.45679012345679,13.2345679012346,3,0.772590160369873
"2093",0,100,0.4,16,1,20,698,5.35802469135802,6.4,0.890888753553367,3875,100,1.97530864197531,14.4197530864198,2,0.76777195930481
"2094",0,100,0.4,16,1,20,698,10.0987654320988,6.4,0.841437847459419,3473,100,2.96296296296296,13.6296296296296,1,0.745781898498535
"2095",0,200,0.4,16,1,20,699,9.03703703703704,12,0.826390309036012,3501,100,2.96296296296296,13.6296296296296,2,0.798079013824463
"2096",0,200,0.4,16,1,20,699,7.41975308641975,12,0.875748573967211,3573,100,1.97530864197531,14.4197530864198,3,0.809015035629272
"2097",0,200,0.4,16,1,20,699,9.33333333333333,12.4,0.82342553848775,3324,100,2.96296296296296,13.6296296296296,1,0.785998106002808
"2098",0,300,0.4,16,1,20,700,11.8518518518519,18.4,0.804130910033835,2950,100,3.45679012345679,12.679012345679,1,0.813893795013428
"2099",0,300,0.4,16,1,20,700,6.61728395061728,17.6,0.817653263599575,3129,100,2.96296296296296,13.1234567901235,2,0.76819920539856
"2100",0,300,0.4,16,1,20,700,9.33333333333333,17.6,0.806370265675814,3288,100,3.20987654320988,12.9012345679012,3,0.78774881362915
"2101",0,400,0.4,16,1,20,701,8.5679012345679,23.6,0.841103820630745,3367,100,2.79012345679012,12.8271604938272,3,0.802845001220703
"2102",0,400,0.4,16,1,20,701,14.037037037037,23.6,0.754747196724775,2698,100,4.77777777777778,11.2716049382716,1,0.796880960464478
"2103",0,400,0.4,16,1,20,701,10.2222222222222,23.6,0.771366719839121,3074,100,4.20987654320988,11.716049382716,2,0.800871133804321
"2104",0,500,0.4,16,1,20,702,5.34567901234568,29.2,0.859605620332874,3736,100,2.67901234567901,12.7530864197531,1,0.794911861419678
"2105",0,500,0.4,16,1,20,702,7.55555555555556,29.2,0.791848850645171,3192,100,3.24691358024691,12.3086419753086,2,0.821370124816895
"2106",0,500,0.4,16,1,20,702,9.64197530864197,29.2,0.674494620463577,3389,100,4.09876543209877,11.641975308642,3,0.825700998306274
"2107",0,0,0.6,16,1,20,703,13.2469135802469,0,0.790680953574086,2960,100,3.69135802469136,12.641975308642,2,0.824186086654663
"2108",0,0,0.6,16,1,20,703,4.69135802469136,0,0.901522671164972,3212,100,1.74074074074074,14.4197530864198,1,0.813608884811401
"2109",0,0,0.6,16,1,20,703,7.67901234567901,0,0.864443140356129,3911,100,2.4320987654321,13.8271604938272,3,0.818068027496338
"2110",0,100,0.6,16,1,20,704,8.69135802469136,7.2,0.805785123614628,3272,100,3.45679012345679,13.2345679012346,1,0.837533950805664
"2111",0,100,0.6,16,1,20,704,6.1358024691358,7.2,0.885295206817621,3809,100,1.72839506172839,14.6172839506173,2,0.836781024932861
"2112",0,100,0.6,16,1,20,704,5.24691358024691,6.6,0.86983663261995,3427,100,2.19753086419753,14.2222222222222,3,0.825601100921631
"2113",0,200,0.6,16,1,20,705,8.18518518518519,12,0.842001668107272,2956,100,2.46913580246914,14.0246913580247,2,0.816021919250488
"2114",0,200,0.6,16,1,20,705,10.4320987654321,12,0.768666529060232,3062,100,3.95061728395062,12.8395061728395,1,0.82221508026123
"2115",0,200,0.6,16,1,20,705,6.87654320987654,12,0.854365057130995,3412,100,2.22222222222222,14.2222222222222,3,0.841938018798828
"2116",0,300,0.6,16,1,20,706,13.6296296296296,19.2,0.717790121994173,3136,100,4.93827160493827,12.0493827160494,2,0.826218843460083
"2117",0,300,0.6,16,1,20,706,8.07407407407407,18,0.841362281986217,3299,100,2.71604938271605,13.8271604938272,1,0.874746084213257
"2118",0,300,0.6,16,1,20,706,10.8765432098765,18,0.79172592614903,3037,100,3.45679012345679,13.2345679012346,3,0.846468925476074
"2119",0,400,0.6,16,1,20,707,12.0246913580247,23.4,0.761156154547054,3116,100,3.7037037037037,12.7037037037037,2,0.886151075363159
"2120",0,400,0.6,16,1,20,707,8.65432098765432,23.4,0.829201297865594,3632,100,2.46913580246914,13.8148148148148,3,0.875213861465454
"2121",0,400,0.6,16,1,20,707,8.97530864197531,23.4,0.804399386595871,3052,100,2.96296296296296,13.3703703703704,1,0.866227149963379
"2122",0,500,0.6,16,1,20,708,10.0864197530864,30,0.791045781013016,2994,100,3.45679012345679,12.4320987654321,2,0.881265878677368
"2123",0,500,0.6,16,1,20,708,8.35802469135803,29.4,0.817399052683926,3506,100,2.71604938271605,13.0987654320988,3,0.900357007980347
"2124",0,500,0.6,16,1,20,708,8.01234567901234,29.4,0.840269646824248,3165,100,2.46913580246914,13.320987654321,1,0.890208959579468
"2125",0,0,0.8,16,1,20,709,8.24691358024691,0,0.827709799327709,3427,100,3.23456790123457,13.2345679012346,2,0.877984046936035
"2126",0,0,0.8,16,1,20,709,9.50617283950617,0,0.852213919440538,3393,100,2.66666666666667,13.6296296296296,1,0.8961501121521
"2127",0,0,0.8,16,1,20,709,7.44444444444444,0,0.876702327999599,2767,100,2.24691358024691,14.0246913580247,3,0.893944978713989
"2128",0,100,0.8,16,1,20,710,12.2345679012346,5.6,0.756203117615608,3216,100,4.2962962962963,12.4444444444444,2,0.886753082275391
"2129",0,100,0.8,16,1,20,710,7.34567901234568,3.2,0.856173809530005,3466,100,2.33333333333333,14.0246913580247,1,0.895551919937134
"2130",0,100,0.8,16,1,20,710,7.1358024691358,3.2,0.843564452485123,3902,100,2.66666666666667,13.8271604938272,3,0.91027307510376
"2131",0,200,0.8,16,1,20,711,11.0987654320988,5.6,0.769557537365009,2876,100,3.95061728395062,12.8395061728395,2,0.915291786193848
"2132",0,200,0.8,16,1,20,711,10.9259259259259,6.4,0.800361100256271,3013,100,3.20987654320988,13.4320987654321,3,0.921687126159668
"2133",0,200,0.8,16,1,20,711,10.2592592592593,5.6,0.819095584423563,3500,100,2.96296296296296,13.6296296296296,1,0.909019947052002
"2134",0,300,0.8,16,1,20,712,9.34567901234568,8,0.829980150003856,3265,100,2.46913580246914,14.0246913580247,2,0.910872936248779
"2135",0,300,0.8,16,1,20,712,11.9753086419753,8.8,0.756272990038768,2938,100,3.95061728395062,12.8395061728395,3,0.896339178085327
"2136",0,300,0.8,16,1,20,712,11.3456790123457,8.8,0.781666197673055,3334,100,3.45679012345679,13.2345679012346,1,0.92810583114624
"2137",0,400,0.8,16,1,20,713,11.2716049382716,11.2,0.804893279683589,3189,100,2.71604938271605,13.8271604938272,2,0.929464101791382
"2138",0,400,0.8,16,1,20,713,11.5925925925926,12,0.804824823545981,2938,100,2.71604938271605,13.8271604938272,1,0.945564985275269
"2139",0,400,0.8,16,1,20,713,8.8641975308642,11.2,0.780650085867626,2969,100,3.20987654320988,13.4320987654321,3,0.96564507484436
"2140",0,500,0.8,16,1,20,714,13.320987654321,13.6,0.745871258077348,3090,100,3.7037037037037,13.037037037037,2,0.946878910064697
"2141",0,500,0.8,16,1,20,714,12.4691358024691,14.4,0.756607044110141,3024,100,3.45679012345679,13.2345679012346,1,0.940428972244263
"2142",0,500,0.8,16,1,20,714,8.28395061728395,13.6,0.844455775796422,3122,100,1.72839506172839,14.6172839506173,3,0.950346946716309
"2143",0,0,1,16,1,20,715,11.1481481481481,0,0.815121486947008,3391,100,3.34567901234568,13.037037037037,1,0.954912185668945
"2144",0,0,1,16,1,20,715,11.3827160493827,0,0.827370241079945,2968,100,3.1358024691358,13.2345679012346,2,0.952751874923706
"2145",0,0,1,16,1,20,715,7.7037037037037,0,0.864922781270525,3193,100,2.37037037037037,13.8271604938272,3,0.942320108413696
"2146",0,100,1,16,1,20,716,12.4320987654321,1,0.79084413209503,3414,100,3.58024691358025,12.8395061728395,1,0.971163034439087
"2147",0,100,1,16,1,20,716,12.3333333333333,3,0.765967274412542,3149,100,3.95061728395062,12.4444444444444,2,0.939896821975708
"2148",0,100,1,16,1,20,716,6.62962962962963,3,0.889409076649006,3595,100,1.76543209876543,14.4197530864198,3,0.955058097839355
"2149",0,200,1,16,1,20,717,9.77777777777778,1,0.852371917987078,3207,100,2.25925925925926,14.0246913580247,3,0.976039886474609
"2150",0,200,1,16,1,20,717,14.4938271604938,1,0.74219739084308,2527,100,4.19753086419753,12.2469135802469,1,0.953020095825195
"2151",0,200,1,16,1,20,717,8.11111111111111,2,0.889371801228782,3812,100,1.53086419753086,14.6172839506173,2,0.969978094100952
"2152",0,300,1,16,1,20,718,9.39506172839506,1,0.840296193234872,3410,100,2.24691358024691,14.0246913580247,3,0.958935976028442
"2153",0,300,1,16,1,20,718,9.24691358024691,1,0.852560127627669,3270,100,2.04938271604938,14.2222222222222,2,0.965447902679443
"2154",0,300,1,16,1,20,718,10.2592592592593,1,0.84088962338826,3203,100,2.25925925925926,14.0246913580247,1,0.985975980758667
"2155",0,400,1,16,1,20,719,9.64197530864197,1,0.828230100674683,3174,100,2.2716049382716,14.0246913580247,2,1.01144313812256
"2156",0,400,1,16,1,20,719,9.38271604938272,1,0.828718159152418,2994,100,2.24691358024691,14.0246913580247,3,0.980069875717163
"2157",0,400,1,16,1,20,719,10.283950617284,1,0.816011521419897,3418,100,2.38271604938272,13.8271604938272,1,0.976660966873169
"2158",0,500,1,16,1,20,720,15,2,0.742704125841424,2895,100,3.58024691358025,12.8395061728395,1,0.996516942977905
"2159",0,500,1,16,1,20,720,12.4814814814815,1,0.779832122128254,2407,100,2.91358024691358,13.4320987654321,2,1.00147700309753
"2160",0,500,1,16,1,20,720,17.3703703703704,1,0.729623757237896,2445,100,3.77777777777778,12.641975308642,3,0.981667041778564
"2161",0,0,0,1,6,20,721,37.0123456790123,0,0.117624129574148,556,100,9.40740740740741,0.111111111111111,1,1.00595903396606
