"BehaviorSpace results (NetLogo 6.0.2)"
"EW draft 1.nlogo"
"experiment1"
"04/04/2018 19:57:52:203 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","numMonths","adaptThreshold","adaptCostPerUnit","intensityThreshold","damageRatioThreshold","repairRatio","choose-strategy","interval","maxMemoryLength","changeRepairRatio?","maxPrevention","orgBudget","ExtremeWeatherDamage","cumDamageRatioThreshold","[step]","mean [infraQuality] of serviceArea","mean [infraVulnerability] of serviceArea","mean [currentDamage] of serviceArea","extremeWeatherFreq","mean [prevention] of serviceArea"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","105","1.9753086419753085","0.9064605256125725","0","20","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","73","4.333333333333333","0.8143643645438791","0","18","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","49","47.30864197530864","0.07017739388750203","0","7","0"
"85","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","112","6.827160493827161","0.692886186011623","0","16","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","106","1.9753086419753085","0.9064605256125724","0","20","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","74","4.333333333333333","0.8143643645438791","0","18","0"
"85","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","113","6.827160493827161","0.6928861860116231","0","16","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","107","1.9753086419753085","0.9064605256125724","0","20","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","75","4.333333333333333","0.8143643645438791","0","18","0"
"85","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","114","5.8765432098765435","0.7702337961358067","4.703703703703703","17","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","43","18.666666666666668","0.44144430672798024","0","11","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","50","47.30864197530864","0.070177393887502","0","7","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","66","6.395061728395062","0.738671579881204","0","16","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","76","4.333333333333333","0.814364364543879","0","18","0"
"85","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","115","5.8765432098765435","0.7702337961358068","0","17","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","108","1.6296296296296295","0.9407203907203907","4.160493827160494","21","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","51","47.30864197530864","0.07017739388750202","0","7","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","77","4.333333333333333","0.8143643645438793","0","18","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","44","16.34567901234568","0.4838482902971544","3.9382716049382718","12","0"
"85","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","116","5.8765432098765435","0.7702337961358066","0","17","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","109","1.6296296296296295","0.9407203907203907","0","21","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","78","4.333333333333333","0.814364364543879","0","18","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","67","5.469135802469136","0.7826919584244272","4.111111111111111","17","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","52","47.30864197530864","0.07017739388750201","0","7","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","45","16.34567901234568","0.48384829029715454","0","12","0"
"85","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","117","5.8765432098765435","0.7702337961358069","0","17","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","79","4.333333333333333","0.814364364543879","0","18","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","110","1.6296296296296295","0.9407203907203907","0","21","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","46","16.34567901234568","0.48384829029715454","0","12","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","53","47.30864197530864","0.07017739388750201","0","8","0"
"85","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","118","5.8765432098765435","0.7702337961358069","0","17","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","80","4.333333333333333","0.814364364543879","0","18","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","111","1.6296296296296295","0.9407203907203907","0","21","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","68","4.432098765432099","0.812439792363276","4.592592592592593","18","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","54","47.30864197530864","0.07017739388750202","0","8","0"
"85","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","119","5.8765432098765435","0.7702337961358067","0","17","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","81","4.333333333333333","0.8143643645438791","0","18","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","47","16.34567901234568","0.48384829029715437","0","12","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","69","4.432098765432099","0.812439792363276","0","18","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","112","1.4197530864197532","0.9659959382181604","4.2592592592592595","22","0"
"85","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","120","5.8765432098765435","0.7702337961358067","0","17","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","55","47.30864197530864","0.070177393887502","0","8","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","82","4.333333333333333","0.814364364543879","0","18","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","70","4.432098765432099","0.812439792363276","0","18","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","113","1.4197530864197532","0.9659959382181604","0","22","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","48","16.34567901234568","0.48384829029715437","0","12","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","56","47.30864197530864","0.070177393887502","0","8","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","83","4.333333333333333","0.8143643645438791","0","18","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","71","4.432098765432099","0.8124397923632763","0","18","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","114","1.4197530864197532","0.9659959382181604","0","22","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","49","16.34567901234568","0.48384829029715454","0","12","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","57","47.30864197530864","0.070177393887502","0","8","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","72","4.432098765432099","0.8124397923632763","0","18","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","115","1.4197530864197532","0.9659959382181604","0","22","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","84","4.333333333333333","0.8143643645438791","0","18","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","0","50.30864197530864","0.04827586678637722","0","0","2.0123456790123457"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","50","16.34567901234568","0.48384829029715454","0","12","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","58","47.30864197530864","0.07017739388750201","0","8","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","116","1.4197530864197532","0.9659959382181604","0","22","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","73","4.432098765432099","0.812439792363276","0","18","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","85","4.333333333333333","0.814364364543879","0","18","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","51","16.34567901234568","0.4838482902971548","0","12","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","59","47.30864197530864","0.07017739388750201","0","9","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","86","4.333333333333333","0.8143643645438791","0","18","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","1","50.30864197530864","0.056410463380069865","0","1","1.2222222222222223"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","52","16.34567901234568","0.48384829029715437","0","12","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","74","3.6419753086419755","0.8473842646050974","4.209876543209877","19","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","117","1.1851851851851851","0.9692533803644915","5","23","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","60","47.30864197530864","0.07017739388750202","0","9","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","2","50.30864197530864","0.056410463380069845","0","1","1.2222222222222223"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","53","16.34567901234568","0.48384829029715454","0","12","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","75","3.6419753086419755","0.8473842646050974","0","19","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","87","4.333333333333333","0.814364364543879","0","18","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","3","50.30864197530864","0.05641046338006988","0","1","1.2222222222222223"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","54","16.34567901234568","0.4838482902971544","0","12","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","118","1","1","4.012345679012346","24","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","61","47.30864197530864","0.070177393887502","0","10","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","76","3.6419753086419755","0.8473842646050971","0","19","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","55","16.34567901234568","0.48384829029715437","0","12","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","88","4.333333333333333","0.8143643645438791","0","18","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","4","50.30864197530864","0.05931124668490258","0","2","0.6666666666666666"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","62","47.30864197530864","0.070177393887502","0","10","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","77","3.6419753086419755","0.8473842646050972","0","19","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","119","1","1","4.0246913580246915","25","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","56","16.34567901234568","0.48384829029715454","0","12","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","89","4.333333333333333","0.8143643645438791","0","18","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","5","50.30864197530864","0.05931124668490256","0","2","0.6666666666666666"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","63","47.30864197530864","0.07017739388750202","0","10","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","78","3.6419753086419755","0.8473842646050971","0","19","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","57","16.34567901234568","0.4838482902971544","0","12","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","90","4.333333333333333","0.8143643645438793","0","18","0"
"86","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","2","120","1","1","0","25","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","79","3.6419753086419755","0.8473842646050974","0","19","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","58","16.34567901234568","0.48384829029715454","0","12","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","6","50.30864197530864","0.06004190026245877","0","3","0.2839506172839506"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","64","47.30864197530864","0.07017739388750201","0","10","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","91","4.333333333333333","0.814364364543879","0","18","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","80","3.6419753086419755","0.8473842646050972","0","19","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","59","16.34567901234568","0.4838482902971544","0","12","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","7","50.30864197530864","0.06004190026245877","0","3","0.2839506172839506"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","92","4.333333333333333","0.8143643645438793","0","18","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","65","47.30864197530864","0.07017739388750203","0","11","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","8","50.30864197530864","0.06004190026245877","0","3","0.2839506172839506"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","81","3.6419753086419755","0.8473842646050971","0","19","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","60","14.234567901234568","0.5188455576288612","4.419753086419753","13","0"
"93","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","5","0","48.074074074074076","0.05224248092505704","0","0","2.074074074074074"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","93","4.333333333333333","0.8143643645438791","0","18","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","66","47.30864197530864","0.07017739388750202","0","11","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","9","50.30864197530864","0.06004190026245875","0","3","0.2839506172839506"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","82","3.6419753086419755","0.8473842646050972","0","19","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","94","4.333333333333333","0.814364364543879","0","18","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","61","11.876543209876543","0.5809830833073738","4.617283950617284","14","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","67","47.30864197530864","0.07017739388750201","0","11","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","10","50.30864197530864","0.06004190026245875","0","3","0.2839506172839506"
"93","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","5","1","48.074074074074076","0.05802128033601363","0","1","1.2839506172839505"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","83","3.6419753086419755","0.8473842646050972","0","19","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","68","47.30864197530864","0.070177393887502","0","11","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","11","50.30864197530864","0.060041900262458765","0","3","0.2839506172839506"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","62","11.876543209876543","0.5809830833073738","0","14","0"
"93","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","5","2","48.074074074074076","0.05802128033601364","0","1","1.2839506172839505"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","95","4.333333333333333","0.8143643645438791","0","18","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","12","50.30864197530864","0.06004190026245875","0","3","0.2839506172839506"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","69","47.30864197530864","0.070177393887502","0","11","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","84","3.6419753086419755","0.8473842646050972","0","19","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","63","11.876543209876543","0.5809830833073738","0","14","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","70","47.30864197530864","0.070177393887502","0","11","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","96","4.333333333333333","0.8143643645438791","0","18","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","13","50.30864197530864","0.06078385473145373","0","4","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","85","3.6419753086419755","0.8473842646050974","0","19","0"
"93","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","5","3","48.074074074074076","0.05802128033601362","0","1","1.2839506172839505"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","71","47.30864197530864","0.07017739388750201","0","11","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","64","9.814814814814815","0.6090694027509813","4.54320987654321","15","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","14","50.30864197530864","0.06078385473145373","0","4","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","86","3.6419753086419755","0.8473842646050972","0","19","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","97","4.333333333333333","0.8143643645438791","0","18","0"
"93","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","5","4","48.074074074074076","0.05802128033601363","0","1","1.2839506172839505"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","72","47.30864197530864","0.07017739388750201","0","11","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","87","3.6419753086419755","0.8473842646050972","0","19","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","65","7.62962962962963","0.6498731041866866","4.901234567901234","16","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","15","50.30864197530864","0.06078385473145371","0","5","0"
"93","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","5","5","48.074074074074076","0.05802128033601361","0","1","1.2839506172839505"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","98","4.333333333333333","0.8143643645438791","0","18","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","88","3.6419753086419755","0.8473842646050972","0","19","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","16","50.30864197530864","0.06078385473145374","0","5","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","73","47.30864197530864","0.070177393887502","0","11","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","99","3.54320987654321","0.8580275691947381","5.197530864197531","19","0"
"93","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","5","6","48.074074074074076","0.05802128033601363","0","1","1.2839506172839505"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","66","5.901234567901234","0.7277047967164237","4.407407407407407","17","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","17","50.30864197530864","0.06078385473145374","0","5","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","89","3.6419753086419755","0.8473842646050972","0","19","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","100","3.54320987654321","0.8580275691947381","0","19","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","74","47.30864197530864","0.07017739388750202","0","11","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","67","5.901234567901234","0.7277047967164235","0","17","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","18","50.30864197530864","0.06078385473145372","0","5","0"
"93","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","5","7","48.074074074074076","0.06954928448855191","0","2","0.6666666666666666"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","101","3.54320987654321","0.8580275691947381","0","19","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","90","3.6419753086419755","0.8473842646050972","0","19","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","75","47.30864197530864","0.07017739388750201","0","11","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","68","5.901234567901234","0.7277047967164237","0","17","0"
"93","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","5","8","48.074074074074076","0.06954928448855192","0","2","0.6666666666666666"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","102","3.54320987654321","0.8580275691947379","0","19","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","91","3.6419753086419755","0.8473842646050972","0","19","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","19","50.30864197530864","0.06078385473145373","0","5","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","76","47.30864197530864","0.070177393887502","0","11","0"
"93","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","5","9","48.074074074074076","0.06954928448855191","0","2","0.6666666666666666"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","103","3.54320987654321","0.8580275691947381","0","19","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","69","5.901234567901234","0.7277047967164239","0","17","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","20","50.30864197530864","0.06078385473145374","0","5","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","92","3.6419753086419755","0.8473842646050972","0","19","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","77","47.30864197530864","0.07017739388750201","0","11","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","104","3.54320987654321","0.8580275691947379","0","19","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","70","5.901234567901234","0.7277047967164236","0","17","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","21","50.30864197530864","0.06078385473145375","0","5","0"
"93","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","5","10","48.074074074074076","0.07931407156876609","0","3","0.20987654320987653"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","93","3.6419753086419755","0.8473842646050972","0","19","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","78","47.30864197530864","0.07017739388750201","0","11","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","105","3.54320987654321","0.8580275691947379","0","19","0"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","71","5.901234567901234","0.7277047967164239","0","17","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","22","50.30864197530864","0.06078385473145373","0","5","0"
"93","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","5","11","48.074074074074076","0.07931407156876609","0","3","0.20987654320987653"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","106","3.54320987654321","0.8580275691947379","0","19","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","94","3.0246913580246915","0.8907197327626697","4.666666666666667","20","0"
"92","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","23","50.30864197530864","0.06078385473145374","0","5","0"
"91","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","2","79","47.30864197530864","0.07017739388750202","0","12","0"
"93","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","1000","0","5","12","48.074074074074076","0.07931407156876605","0","3","0.20987654320987653"
"90","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","72","5.901234567901234","0.7277047967164237","0","17","0"
"88","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","5","107","3.54320987654321","0.8580275691947381","0","19","0"
"89","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","5","0","10","10","95","3.0246913580246915","0.8907197327626695","0","20","0"
